Date,S&P500,EUROSTOXX,EUR_BOND,EURUSD,GOLD
2022-05-06,1.0539740324020386,1881.199951171875,4123.33984375,3629.169921875,3.122999906539917
2022-05-09,1.053219199180603,1857.0999755859375,3991.239990234375,3526.860107421875,3.0789999961853027
2022-05-10,1.056579828262329,1839.9000244140625,4001.050048828125,3554.800048828125,2.993000030517578
2022-05-11,1.0532968044281006,1852.5999755859375,3935.179931640625,3647.8701171875,2.9210000038146973
2022-05-12,1.05124831199646,1823.800048828125,3930.080078125,3613.429931640625,2.816999912261963
2022-05-13,1.0379581451416016,1807.4000244140625,4023.889892578125,3703.419921875,2.934999942779541
2022-05-16,1.0400632619857788,1813.5,4008.010009765625,3685.340087890625,2.877000093460083
2022-05-17,1.0438958406448364,1818.199951171875,4088.85009765625,3741.510009765625,2.9679999351501465
2022-05-18,1.0547856092453003,1815.9000244140625,3923.679931640625,3690.739990234375,2.885999917984009
2022-05-19,1.0472739934921265,1841.199951171875,3900.7900390625,3633.330078125,2.8550000190734863
2022-05-20,1.057898759841919,1841.800048828125,3901.360107421875,3657.030029296875,2.7869999408721924
2022-05-23,1.0569819211959839,1847.800048828125,3973.75,3708.389892578125,2.8589999675750732
2022-05-24,1.0682048797607422,1865.0999755859375,3941.47998046875,3647.56005859375,2.759999990463257
2022-05-25,1.0736525058746338,1846.199951171875,3978.72998046875,3677.10009765625,2.749000072479248
2022-05-26,1.0686614513397217,1847.4000244140625,4057.840087890625,3677.10009765625,2.75600004196167
2022-05-27,1.0732953548431396,1851.300048828125,4158.240234375,3808.860107421875,2.743000030517578
2022-05-30,1.0731456279754639,1851.300048828125,4158.240234375,3841.6201171875,2.743000030517578
2022-05-31,1.0773539543151855,1842.699951171875,4132.14990234375,3789.2099609375,2.8440001010894775
2022-06-01,1.0734105110168457,1843.300048828125,4101.22998046875,3759.5400390625,2.930999994277954
2022-06-02,1.0654165744781494,1866.5,4176.81982421875,3795.1298828125,2.9130001068115234
2022-06-03,1.0751069784164429,1845.4000244140625,4108.5400390625,3783.659912109375,2.9570000171661377
2022-06-06,1.0726046562194824,1839.199951171875,4121.43017578125,3783.659912109375,3.0380001068115234
2022-06-07,1.0691413879394531,1847.5,4160.68017578125,3806.739990234375,2.9719998836517334
2022-06-08,1.0698620080947876,1851.9000244140625,4115.77001953125,3788.929931640625,3.0290000438690186
2022-06-09,1.071765422821045,1848.800048828125,4017.820068359375,3724.449951171875,3.0439999103546143
2022-06-10,1.0619205236434937,1871.5,3900.860107421875,3599.199951171875,3.1559998989105225
2022-06-13,1.0489987134933472,1828.0,3749.6298828125,3502.5,3.365999937057495
2022-06-14,1.0415147542953491,1809.5,3735.47998046875,3475.179931640625,3.4830000400543213
2022-06-15,1.0440592765808105,1815.300048828125,3789.989990234375,3532.320068359375,3.3949999809265137
2022-06-16,1.0456204414367676,1845.699951171875,3666.77001953125,3427.909912109375,3.306999921798706
2022-06-17,1.0546854734420776,1835.5999755859375,3674.840087890625,3438.4599609375,3.239000082015991
2022-06-20,1.049141764640808,1835.5999755859375,3674.840087890625,3469.830078125,3.239000082015991
2022-06-21,1.0520778894424438,1834.5999755859375,3764.7900390625,3494.0,3.306999921798706
2022-06-22,1.053263545036316,1834.300048828125,3759.889892578125,3464.639892578125,3.1559998989105225
2022-06-23,1.0564124584197998,1825.699951171875,3795.72998046875,3436.2900390625,3.068000078201294
2022-06-24,1.052011489868164,1826.5,3911.739990234375,3533.169921875,3.125
2022-06-27,1.0566133260726929,1820.9000244140625,3900.110107421875,3538.8798828125,3.194000005722046
2022-06-28,1.0580891370773315,1817.5,3821.550048828125,3549.2900390625,3.2060000896453857
2022-06-29,1.0523545742034912,1813.699951171875,3818.830078125,3514.320068359375,3.0929999351501465
2022-06-30,1.04465913772583,1804.0999755859375,3785.3798828125,3454.860107421875,2.9719998836517334
2022-07-01,1.0477677583694458,1798.9000244140625,3825.330078125,3448.31005859375,2.8889999389648438
